ID	MEANING	COGIDS	DOCULECT	SOURCE_ORIGINAL	SOURCE_ORTHOGRAPHIC	TOKENS_SOURCE	TOKENS	TONES	PMX	PMXTonePattern	TONE_GROUP	COMMENT	SOURCE
15196	FOUR	260	YucunaniMixtec	kùmǐ	kùmǐ	k u ¹ m i ¹⁵	k u ¹ m i ¹⁵	¹.¹⁵	koᴸwĩʔ	LLʔ	B2 (NUM)	NA	salazar2020yucunani
6909	WIDE	846	ChalcatongoHidalgoMixtec	xíčá	xíčá	x i ⁵ tʃ a ⁵	x i ⁵ tʃ a ⁵	⁵.⁵	tʃiᴸteᴸ	?-LL	B3	NA	macaulay1996grammar
11227	RACCOON	582	ElJicaralMixtec	má'a̠	má'a̠	m a ⁵ ʔ a ¹	m a ⁵ ʔ a ¹	⁵.¹	waᴸʔãᴸ	?-LL	B3	NA	Emily John-Martin
3064	WIDE	845	ElJicaralMixtec	ntíka̠	ntíka̠	ⁿd i ⁵ k a ¹	ⁿd i ⁵ k a ¹	⁵.¹	ⁿdɨᴸkaᴸ	?-LL	B3	NA	Emily John-Martin
22260	RACCOON	582	IxpantepecNievesMixtec	má’àn	má’àn	m a ⁵ ʔ ã ¹	m a ⁵ ʔ ã ¹	⁵.¹	waᴸʔãᴸ	?-LL	B3	NA	carroll2015ixpantepec
22291	WIDE	845	IxpantepecNievesMixtec	ndyíkà	ndyíkà	ⁿdʲ i ⁵ k a ¹	ⁿd i ⁵ k a ¹	⁵.¹	ⁿdɨᴸkaᴸ	?-LL	B3	NA	carroll2015ixpantepec
3667	RACCOON	582	MagdalenaPenascoMixtec	ma'à	ma'à	m a ³ ʔ a ¹	m a ³ ʔ a ¹	³.¹	waᴸʔãᴸ	?-LL	B3	NA	hollenbach2017diccionario
4346	WIDE	846	MagdalenaPenascoMixtec	jìté	jìté	h i ¹ t e ⁵	h i ¹ t e ⁵	¹.⁵	tʃiᴸteᴸ	?-LL	B3	NA	hollenbach2017diccionario
14814	RACCOON	582	PiedraAzulMixtec	má'a	má'a	m a ⁵ ʔ a ³	m a ⁵ ʔ a ³	⁵.³	waᴸʔãᴸ	?-LL	B3	NA	oxnard2020
19702	WIDE	845	PiedraAzulMixtec	ntsíjkà	ntsíjkà	ⁿds i ⁵ h k a ¹	ⁿds i ⁵ h k a ¹	⁵.¹	ⁿdɨᴸkaᴸ	?-LL	B3	NA	oxnard2020
14215	RACCOON	582	SanAndresYutatioMixtec	má'a̠	má'a̠	m a ⁵ ʔ a ¹	m a ⁵ ʔ a ¹	⁵.¹	waᴸʔãᴸ	?-LL	B3	NA	williams2017diccionario
5382	RACCOON	582	SanMarcoslaFlorMixtec	má'à	má'à	m a ⁵ ʔ a ¹	m a ⁵ ʔ a ¹	⁵.¹	waᴸʔãᴸ	?-LL	B3	NA	oxnard2020
18587	WIDE	845	SanMarcoslaFlorMixtec	ntsíjkà	ntsíjkà	ⁿds i ⁵ h k a ¹	ⁿds i ⁵ h k a ¹	⁵.¹	ⁿdɨᴸkaᴸ	?-LL	B3	NA	oxnard2020
15630	RACCOON	582	SanMartinDuraznosMixtec	ma'à	ma'à	m a ³ ʔ a ¹	m a ³ ʔ a ¹	³.¹	waᴸʔãᴸ	?-LL	B3	NA	hernandez2020san-martin
19784	WIDE	845	SanMartinDuraznosMixtec	ntxíkà	ntxíkà	ⁿdɕ i ⁵ k a ¹	ⁿdɕ i ⁵ k a ¹	⁵.¹	ⁿdɨᴸkaᴸ	?-LL	B3	NA	hernandez2020san-martin
19360	RACCOON	582	SanSebastianMonteMixtec	maa	maa	m a ³ a ³	m a ³ a ³	³.³	waᴸʔãᴸ	?-LL	B3	NA	oxnard2020
19766	WIDE	845	SanSebastianMonteMixtec	ndika	ndika	ⁿd i ³ k a ³	ⁿd i ³ k a ³	³.³	ⁿdɨᴸkaᴸ	?-LL	B3	NA	oxnard2020
15803	RACCOON	582	SantaMariaZacatepecMixtec	ma̠'á	ma̠'á	m a ¹ ʔ a ⁵	m a ¹ ʔ a ⁵	¹.⁵	waᴸʔãᴸ	?-LL	B3	NA	towne2011gramatica
21094	WIDE	846	SantoDomingoHuendioMixtec	xītè	xītè	x i ³ t e ¹	x i ³ t e ¹	³.¹	tʃiᴸteᴸ	?-LL	B3	NA	Becerra Roldan p.c.
3290	WIDE	845	TepangoMixtec	ndīká	ndīká	ⁿd i ³ k a ⁵	ⁿd i ³ k a ⁵	³.⁵	ⁿdɨᴸkaᴸ	?-LL	B3	NA	hills1990syntactic
10423	WIDE	845	TlahuapaMixtec	ndìkà	ndìkà	ⁿd i ¹ k a ¹	ⁿd i ¹ k a ¹	¹.¹	ⁿdɨᴸkaᴸ	?-LL	B3	NA	reyes-basurto2020tlahuapa
21354	WIDE	845	YoloxochitlMixtec	ndi⁴ka¹	ndi⁴ka¹	ⁿd i ⁵ k a ¹	ⁿd i ⁵ k a ¹	⁵.¹	ⁿdɨᴸkaᴸ	?-LL	B3	NA	amith2020yoloxochitl
21461	RACCOON	582	YucunaniMixtec	má'à	má'à	m a ⁵ ʔ a ¹	m a ⁵ ʔ a ¹	⁵.¹	waᴸʔãᴸ	?-LL	B3	NA	salazar2020yucunani
17641	WIDE	845	YucunaniMixtec	ntíkà	ntíkà	ⁿd i ⁵ k a ¹	ⁿd i ⁵ k a ¹	⁵.¹	ⁿdɨᴸkaᴸ	?-LL	B3	NA	salazar2020yucunani
11405	MUD	449	AlacatlatzalaMixtec	nda̠'yi̠	nda̠'yi̠	ⁿd a ¹ ʔ j i ¹	ⁿd a ¹ ʔ j i ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	zylstra2012gramatica
571	MUD	449	ChalcatongoHidalgoMixtec	ndéʔžu	ndéʔžu	ⁿd e ⁵ ʔ ʒ u ³	ⁿd e ⁵ ʔ ʒ u ³	⁵.³	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	macaulay1996grammar
3028	MUD	449	ElJicaralMixtec	ntia̠'yu̠	ntia̠'yu̠	ⁿdʲ a ¹ ʔ j u ¹	ⁿdʲ a ¹ ʔ j u ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	Emily John-Martin
22247	MUD	449	IxpantepecNievesMixtec	ndyā’yì	ndyā’yì	ⁿdʲ a ³ ʔ ʒ i ¹	ⁿdʲ a ³ ʔ ʒ i ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	carroll2015ixpantepec
17416	MUD	449	LaBateaMixtec	nchà'ì	nchà'ì	ⁿdʃ a ¹ ʔ i ¹	ⁿdʃ a ¹ ʔ i ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	oxnard2020
3758	MUD	449	MagdalenaPenascoMixtec	ndé'yǒ	ndé'yǒ	ⁿd e ⁵ ʔ ʒ o ¹⁵	ⁿd e ⁵ ʔ ʒ o ¹⁵	⁵.¹⁵	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	hollenbach2017diccionario
19533	MUD	449	PiedraAzulMixtec	ntsia'yì	ntsia'yì	ⁿdsʲ a ³ ʔ j i ¹	ⁿdsʲ a ³ ʔ j i ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	oxnard2020
21506	MUD	449	SanAndresYutatioMixtec	ndei'i̠	ndei'i̠	ⁿd e ³ i ³ ʔ i ¹	ⁿd e ³ i ³ ʔ i ¹	³.³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	williams2017diccionario
13304	MUD	449	SanEstebanAtatlahucaMixtec	ndehyū	ndehyū	ⁿd e ³ ʔ j u ¹	ⁿd e ³ ʔ j u ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	alexander1980gramatica
15895	MUD	449	SanJeronimoProgresoMixtec	ndahyi	ndahyi	ⁿd a ¹ ʔ ʒ i ¹	ⁿd a ¹ ʔ ʒ i ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	shields1988syntactic
12470	MUD	449	SanJuanCoatzospamMixtec	ndōhshó	ndōhshó	ⁿd o ¹ ʔ ʃ o ⁵	ⁿd o ¹ ʔ ʃ o ⁵	¹.⁵	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	small1990syntactic
1743	MUD	449	SanJuanColoradoMixtec	nyàhyù	nyàhyù	nʲ a ¹ ʔ j u ¹	n a ¹ ʔ j u ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	stark1986diccionario
14899	MUD	449	SanMarcoslaFlorMixtec	ntsia'yì	ntsia'yì	ⁿdsʲ a ³ ʔ j i ¹	ⁿdsʲ a ³ ʔ j i ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	oxnard2020
5333	MUD	449	SanMiguelElGrandeMixtec	ⁿdeʔžū	ⁿdeʔžū	ⁿd e ³ ʔ ʒ u ¹	ⁿd e ³ ʔ ʒ u ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	josserand1983mixtec
9583	MUD	449	SanSebastianMonteMixtec	ndyàyì	ndyàyì	ⁿdʲ a ¹ j i ¹	ⁿdʲ a ¹ j i ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	oxnard2020
13349	MUD	449	SantaMariaPenolesMixtec	ⁿdéʔžú	ⁿdéʔžú	ⁿd e ⁵ ʔ ʒ u ⁵	ⁿd e ⁵ ʔ ʒ u ⁵	⁵.⁵	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	josserand1983mixtec
12166	MUD	449	SantaMariaYucuhitiMixtec	nȩ̄ʔžù	nȩ̄ʔžù	n ẽ ³ ʔ ʒ u ¹	n ẽ ³ ʔ j u ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	josserand1983mixtec
13433	MUD	449	SantiagoJamiltepecMixtec	ndyahyu	ndyahyu	ⁿdʲ a ¹ ʔ j u ¹	ⁿdʲ a ¹ ʔ j u ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	johnson1988syntactic
9452	MUD	449	SantiagoNuyooMixtec	nȩ̄ʔžù	nȩ̄ʔžù	n ẽ ³ ʔ ʒ u ¹	n ẽ ³ ʔ ʒ u ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	josserand1983mixtec
22067	MUD	449	SantiagoYosonduaMixtec	ndēhyu	ndēhyu	ⁿd e ³ ʔ j u ¹	ⁿd e ³ ʔ j u ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	farris1992syntactic
11096	MUD	449	SantoDomingoHuendioMixtec	ⁿdēʔeʒù	ⁿdēʔeʒù	ⁿd e ³ ʔ e ʒ u ¹	ⁿd e ³ ʔ ʒ u ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	Becerra Roldan p.c.
13377	MUD	449	SantoTomasOcotepecMixtec	ndehyu	ndehyu	ⁿd e ¹ ʔ ʒ u ¹	ⁿd e ¹ ʔ ʒ u ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	alexander1988syntactic
3278	MUD	449	TepangoMixtec	ndēhi	ndēhi	ⁿd e ³ ʔ i ¹	ⁿd e ³ ʔ i ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	hills1990syntactic
20311	MUD	449	TlahuapaMixtec	ndà'ì	ndà'ì	ⁿd a ¹ ʔ i ¹	ⁿd a ¹ ʔ i ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	reyes-basurto2020tlahuapa
20707	MUD	449	XochapaMixtec	nda̠'i̠	nda̠'i̠	ⁿd a ¹ ʔ i ¹	ⁿd a ¹ ʔ i ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	stark2013diccionario
21293	MUD	449	YoloxochitlMixtec	nda'¹yu¹	nda'¹yu¹	ⁿd a ¹ ʔ j u ¹	ⁿd a ¹ ʔ j u ¹	¹.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	amith2020yoloxochitl
13915	MUD	449	YucunaniMixtec	ncha'ì	ncha'ì	ⁿdʃ a ³ ʔ i ¹	ⁿdʃ a ³ ʔ i ¹	³.¹	ⁿdeᴸʔjuᴸ	?-LL	B4	NA	salazar2020yucunani
5876	FINGERNAIL	237	AlacatlatzalaMixtec	chíi̠n	chíi̠n	tʃ ĩ ⁵ ĩ ¹	tʃ ĩ ⁵ ĩ ¹	⁵.¹	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	zylstra2012gramatica
11641	GREEN	305	AlacatlatzalaMixtec	kuii̠	kuii̠	kʷ i ³ i ¹	kʷ i ³ i ¹	³.¹	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	anderson2006vocabulario
12828	LONG (PLURAL)	405	AlacatlatzalaMixtec	náni̠	náni̠	n a ⁵ n i ¹	n a ⁵ n i ¹	⁵.¹	naᴸniᴸʔ	?-LL-ʔ	B5	NA	zylstra2012gramatica
12827	LONG (SINGULAR)	406	AlacatlatzalaMixtec	káni̠	káni̠	k a ⁵ n i ¹	k a ⁵ n i ¹	⁵.¹	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	zylstra2012gramatica
7409	TONGUE	781	AlacatlatzalaMixtec	láà	láà	l a ⁵ a ¹	l a ⁵ a ¹	⁵.¹	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
21943	FINGERNAIL	237	AlcozaucaGuerreroMixtec	ʧi⁴¹ĩ⁴	ʧi⁴¹ĩ⁴	tʃ i ⁵¹ ĩ ⁵	tʃ i ⁵¹ ĩ ⁵	⁵¹.⁵	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	swanton2020observaciones
4697	GREEN	305	AlcozaucaGuerreroMixtec	kʷi⁴¹i⁴	kʷi⁴¹i⁴	kʷ i ⁵¹ i ⁵	kʷ i ⁵¹ i ⁵	⁵¹.⁵	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	swanton2020observaciones
18765	TONGUE	781	AlcozaucaGuerreroMixtec	ja⁴¹a⁴	ja⁴¹a⁴	j a ⁵¹ a ⁵	j a ⁵¹ a ⁵	⁵¹.⁵	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	swanton2020observaciones
4908	FINGERNAIL	237	CahuatacheMixtec	čī̧ī̧	čī̧ī̧	tʃ ĩ ³ ĩ ³	tʃ ĩ ³ ĩ ³	³.³	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
19019	GREEN	305	CahuatacheMixtec	kʷíí	kʷíí	kʷ i ⁵ i ⁵	kʷ i ⁵ i ⁵	⁵.⁵	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
503	TONGUE	781	CahuatacheMixtec	yáá	yáá	j a ⁵ a ⁵	j a ⁵ a ⁵	⁵.⁵	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
10579	FINGERNAIL	237	ChalcatongoHidalgoMixtec	tĩ́ĩ	tĩ́ĩ	t i ⁵ i ³	t i ⁵ i ³	⁵.³	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	macaulay1996grammar
5889	GREEN	305	ChalcatongoHidalgoMixtec	kʷíi	kʷíi	kʷ i ⁵ i ³	kʷ i ⁵ i ³	⁵.³	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	macaulay1996grammar
589	LONG (PLURAL)	405	ChalcatongoHidalgoMixtec	náni	náni	n a ⁵ n i ³	n a ⁵ n i ³	⁵.³	naᴸniᴸʔ	?-LL-ʔ	B5	NA	macaulay1996grammar
588	LONG (SINGULAR)	406	ChalcatongoHidalgoMixtec	káni	káni	k a ⁵ n i ³	k a ⁵ n i ³	⁵.³	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	macaulay1996grammar
9989	TONGUE	781	ChalcatongoHidalgoMixtec	žaa	žaa	ʒ a ³ a ³	ʒ a ³ a ³	³.³	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	macaulay1996grammar
7038	FINGERNAIL	237	ElJicaralMixtec	chîín	chîín	tʃ ĩ ⁵¹ ĩ ⁵	tʃ ĩ ⁵¹ ĩ ⁵	⁵¹.⁵	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	Emily John-Martin
3033	GREEN	305	ElJicaralMixtec	kuîí	kuîí	kʷ i ⁵¹ i ⁵	kʷ i ⁵¹ i ⁵	⁵¹.⁵	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	Emily John-Martin
3058	LONG (PLURAL)	405	ElJicaralMixtec	nâní	nâní	n a ⁵¹ n i ⁵	n a ⁵¹ n i ⁵	⁵¹.⁵	naᴸniᴸʔ	?-LL-ʔ	B5	NA	Emily John-Martin
3057	LONG (SINGULAR)	406	ElJicaralMixtec	kâní	kâní	k a ⁵¹ n i ⁵	k a ⁵¹ n i ⁵	⁵¹.⁵	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	Emily John-Martin
6212	TONGUE	781	ElJicaralMixtec	yâá	yâá	j a ⁵¹ a ⁵	j a ⁵¹ a ⁵	⁵¹.⁵	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	Emily John-Martin
22227	GREEN	305	IxpantepecNievesMixtec	kuíì	kuíì	kʷ i ⁵ i ¹	kʷ i ⁵ i ¹	⁵.¹	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	carroll2015ixpantepec
22239	LONG (SINGULAR)	406	IxpantepecNievesMixtec	kánì	kánì	k a ⁵ n i ¹	k a ⁵ n i ¹	⁵.¹	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	carroll2015ixpantepec
22281	TONGUE	781	IxpantepecNievesMixtec	yáá	yáá	ʒ a ⁵ a ⁵	ʒ a ⁵ a ⁵	⁵.⁵	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	carroll2015ixpantepec
18676	FINGERNAIL	237	LaBateaMixtec	chîín	chîín	tʃ ĩ ⁵¹ ĩ ⁵	tʃ ĩ ⁵¹ ĩ ⁵	⁵¹.⁵	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	oxnard2020
17903	GREEN	305	LaBateaMixtec	kwíìí  (o) kwíǐ	kwíìí  (o) kwíǐ	kʷ i ⁵ i ¹⁵	kʷ i ⁵ i ¹⁵	⁵.¹⁵	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	oxnard2020
6864	LONG (SINGULAR)	406	LaBateaMixtec	kanǐ	kanǐ	k a ³ n i ¹⁵	k a ³ n i ¹⁵	³.¹⁵	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	oxnard2020
3629	FINGERNAIL	237	MagdalenaPenascoMixtec	tníì	tníì	tⁿ i ⁵ i ¹	tⁿ i ⁵ i ¹	⁵.¹	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	hollenbach2017diccionario
3763	GREEN	305	MagdalenaPenascoMixtec	kuíá	kuíá	kʷ i ⁵ a ⁵	kʷ i ⁵ a ⁵	⁵.⁵	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	hollenbach2017diccionario
21948	LONG (PLURAL)	405	MagdalenaPenascoMixtec	nání	nání	n a ⁵ n i ⁵	n a ⁵ n i ⁵	⁵.⁵	naᴸniᴸʔ	?-LL-ʔ	B5	NA	hollenbach2017diccionario
3795	LONG (SINGULAR)	406	MagdalenaPenascoMixtec	kání	kání	k a ⁵ n i ⁵	k a ⁵ n i ⁵	⁵.⁵	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	hollenbach2017diccionario
3622	TONGUE	781	MagdalenaPenascoMixtec	yáà	yáà	ʒ a ⁵ a ¹	ʒ a ⁵ a ¹	⁵.¹	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	hollenbach2017diccionario
10899	FINGERNAIL	237	PiedraAzulMixtec	chíjǐn	chíjǐn	tʃ i ⁵ h ĩ ¹⁵	tʃ i ⁵ h ĩ ¹⁵	⁵.¹⁵	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	oxnard2020
19553	GREEN	305	PiedraAzulMixtec	kuijǐ	kuijǐ	kʷ i ³ h i ¹⁵	kʷ i ³ h i ¹⁵	³.¹⁵	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	oxnard2020
19669	LONG (SINGULAR)	406	PiedraAzulMixtec	kajnǐ	kajnǐ	k a ³ h n i ¹⁵	k a ³ h n i ¹⁵	³.¹⁵	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	oxnard2020
10192	TONGUE	781	PiedraAzulMixtec	yajǎ	yajǎ	j a ³ h a ¹⁵	j a ³ h a ¹⁵	³.¹⁵	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	oxnard2020
11763	FINGERNAIL	237	SanAgustinChayucoMixtec	tyiin yo	tyiin yo	tʲ ĩ ³ ĩ ³	t ĩ ³ ĩ ³	³.³	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	pensinger1974diccionario
893	LONG (SINGULAR)	406	SanAgustinChayucoMixtec	káñí	káñí	k a ⁵ ɲ i ⁵	k a ⁵ ɲ i ⁵	⁵.⁵	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
10045	FINGERNAIL	237	SanAndresYutatioMixtec	chíi̠n	chíi̠n	tʃ ĩ ⁵ ĩ ¹	tʃ ĩ ⁵ ĩ ¹	⁵.¹	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	williams2017diccionario
21510	GREEN	305	SanAndresYutatioMixtec	kuíi̠	kuíi̠	kʷ i ⁵ i ¹	kʷ i ⁵ i ¹	⁵.¹	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	williams2017diccionario
21536	LONG (PLURAL)	405	SanAndresYutatioMixtec	náni̠	náni̠	n a ⁵ n i ¹	n a ⁵ n i ¹	⁵.¹	naᴸniᴸʔ	?-LL-ʔ	B5	NA	williams2017diccionario
21535	LONG (SINGULAR)	406	SanAndresYutatioMixtec	káni̠	káni̠	k a ⁵ n i ¹	k a ⁵ n i ¹	⁵.¹	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	williams2017diccionario
9351	TONGUE	781	SanAndresYutatioMixtec	yáa̠	yáa̠	j a ⁵ a ¹	j a ⁵ a ¹	⁵.¹	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	williams2017diccionario
11762	FINGERNAIL	237	SanEstebanAtatlahucaMixtec	Ní̧í̧	Ní̧í̧	n̥ ĩ ⁵ ĩ ⁵	n̥ ĩ ⁵ ĩ ⁵	⁵.⁵	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
16196	LONG (PLURAL)	405	SanEstebanAtatlahucaMixtec	náni	náni	n a ⁵ n i ³	n a ⁵ n i ³	⁵.³	naᴸniᴸʔ	?-LL-ʔ	B5	NA	alexander1980gramatica
16081	LONG (SINGULAR)	406	SanEstebanAtatlahucaMixtec	cáni	cáni	k a ⁵ n i ³	k a ⁵ n i ³	⁵.³	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	alexander1980gramatica
11532	TONGUE	781	SanEstebanAtatlahucaMixtec	žáá	žáá	ʒ a ⁵ a ⁵	ʒ a ⁵ a ⁵	⁵.⁵	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
9026	FINGERNAIL	237	SanJeronimoProgresoMixtec	chíin	chíin	tʃ ĩ ⁵ ĩ ¹	tʃ ĩ ⁵ ĩ ¹	⁵.¹	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	shields1988syntactic
16133	GREEN	305	SanJeronimoProgresoMixtec	kwíi	kwíi	kʷ i ⁵ i ¹	kʷ i ⁵ i ¹	⁵.¹	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	shields1988syntactic
18606	LONG (PLURAL)	405	SanJeronimoProgresoMixtec	nānī	nānī	n a ³ n i ³	n a ³ n i ³	³.³	naᴸniᴸʔ	?-LL-ʔ	B5	NA	shields1988syntactic
18514	LONG (SINGULAR)	406	SanJeronimoProgresoMixtec	kānī	kānī	k a ³ n i ³	k a ³ n i ³	³.³	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	shields1988syntactic
3814	TONGUE	781	SanJeronimoProgresoMixtec	žáà	žáà	ʒ a ⁵ a ¹	ʒ a ⁵ a ¹	⁵.¹	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
3886	FINGERNAIL	237	SanJeronimoXayacatlanMixtec	čī̧ī̧	čī̧ī̧	tʃ ĩ ³ ĩ ³	tʃ ĩ ³ ĩ ³	³.³	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
3884	TONGUE	781	SanJeronimoXayacatlanMixtec	yàá	yàá	j a ¹ a ⁵	j a ¹ a ⁵	¹.⁵	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
17042	FINGERNAIL	237	SanJuanCoatzospamMixtec	tsiin	tsiin	ts ĩ ¹ ĩ ¹	ts ĩ ¹ ĩ ¹	¹.¹	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	small1990syntactic
4751	GREEN	305	SanJuanCoatzospamMixtec	kʷìì	kʷìì	kʷ i ¹ i ¹	kʷ i ¹ i ¹	¹.¹	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
1661	LONG (SINGULAR)	406	SanJuanCoatzospamMixtec	kànì̧	kànì̧	k a ¹ n ĩ ¹	k a ¹ n ĩ ¹	¹.¹	kaᴸniᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
5002	FINGERNAIL	237	SanJuanColoradoMixtec	tyíñú yó	tyíñú	tʲ i ⁵ ɲ u ⁵	t i ⁵ ɲ u ⁵	⁵.⁵	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	stark1986diccionario
1746	GREEN	305	SanJuanColoradoMixtec	cuíí	cuíí	kʷ i ⁵ i ⁵	kʷ i ⁵ i ⁵	⁵.⁵	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	stark1986diccionario
7700	LONG (PLURAL)	405	SanJuanColoradoMixtec	nañi	nañi	n a ³ ɲ i ³	n a ³ ɲ i ³	³.³	naᴸniᴸʔ	?-LL-ʔ	B5	NA	stark1986diccionario
4877	FINGERNAIL	237	SanJuanMixtepecMixtec	čî̧í̧	čî̧í̧	tʃ ĩ ⁵¹ ĩ ⁵	tʃ ĩ ⁵¹ ĩ ⁵	⁵¹.⁵	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
19372	GREEN	305	SanJuanMixtepecMixtec	kʷîí	kʷîí	kʷ i ⁵¹ i ⁵	kʷ i ⁵¹ i ⁵	⁵¹.⁵	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
2243	TONGUE	781	SanJuanMixtepecMixtec	yâá	yâá	j a ⁵¹ a ⁵	j a ⁵¹ a ⁵	⁵¹.⁵	jaᴸaᴸʔ	?-LL-ʔ	B5	NA	durr1987preliminary
13798	FINGERNAIL	237	SanMarcoslaFlorMixtec	chíjǐn	chíjǐn	tʃ i ⁵ h ĩ ¹⁵	tʃ i ⁵ h ĩ ¹⁵	⁵.¹⁵	tɨᴸjɨ̃ᴸʔ	?-LL-ʔ	B5	NA	oxnard2020
15376	GREEN	305	SanMarcoslaFlorMixtec	kuijǐ	kuijǐ	kʷ i ³ h i ¹⁵	kʷ i ³ h i ¹⁵	³.¹⁵	kʷiᴸiᴸʔ	?-LL-ʔ	B5	NA	oxnard2020
